Name	WikipediaLink	Source
Poussin	https://en.wikipedia.org/wiki/Nicolas_Poussin	api
Chambers E	https://en.wikipedia.org/wiki/Robert_Chambers_(criminal)	api
Rhodes, C		
Carnap, R		
Bridgeman C		
Romanticism to carburettor		
Lumiere Bros		
Sanskrit		
Gateway		
Burne-Jones, Edward		
Kaplan, M		
Caruso, E		
transistor 2	https://en.wikipedia.org/wiki/Transistor	api
Des Barres, JFW		
Balloonist		
Frauenhofer		
audion		
Langenbeck		
Kossuth, L		
Oresme		
Perry M		
Kuhne	https://en.wikipedia.org/wiki/K%C3%BChne	api
16th Century		
Olivier Sir L		
Nureyev, Rudolf 2	https://en.wikipedia.org/wiki/Rudolf_Nureyev	api
Fuseli, Henry		
Williams, William		
Laemmle, C		
Connections 4 - Tours	https://en.wikipedia.org/wiki/Tours	api
Landseer	https://en.wikipedia.org/wiki/Edwin_Landseer	api
Mystery Tours	https://en.wikipedia.org/wiki/Magical_Mystery_Tour	api
Frederick, Prince Wales	https://en.wikipedia.org/wiki/Frederick,_Prince_of_Wales	api
MacNiece, Louis		
Beerbohm M	https://en.wikipedia.org/wiki/Max_Beerbohm	api
Connections		
Hobbes		
Sobrero	https://en.wikipedia.org/wiki/Sombrero	api
Crimean War		
Nicholas II Csar		
Emissions		
Mesmer		
Dialectic	https://en.wikipedia.org/wiki/Dialect	api
Frankland E		
Enfantin, BP		
GPS		
Library of Alexandria	https://en.wikipedia.org/wiki/Library_of_Alexandria	api
Naval shipworm	https://en.wikipedia.org/wiki/Teredo_navalis	api
Green		
Thoreau		
Boulton, M 2		
aeronautics		
Camden W		
Paoli		
Geronimo		
Kokoschka	https://en.wikipedia.org/wiki/Oskar_Kokoschka	api
Rubens, PP		
Hubble		
Strac		
Belson, William		
De Tonty H	https://en.wikipedia.org/wiki/List_of_Italian_Canadians	api
Free Trade Movement	https://en.wikipedia.org/wiki/Free_trade_agreements_of_the_United_States	api
Trail of Tears		
Pollution		
Steichen, Ed		
Breuer, J		
Pinckney		
Caro, H		
Ecology		
James, William		
Chomel, AF		
Wilkinson, John		
Follen		
Dampier		
Born		
Tree Sir B		
Dewar		
Woolley Sir L	https://en.wikipedia.org/wiki/Richard_van_der_Riet_Woolley	api
Owen RD		
Congreve, William		
Time		
Camper P		
Roebling		
Gluck	https://en.wikipedia.org/wiki/Glock	api
Gilbert JH		
Burton, Richard F	https://en.wikipedia.org/wiki/Richard_Francis_Burton	api
Muller PH	https://en.wikipedia.org/wiki/Derek_Muller	api
Borges, JL	https://en.wikipedia.org/wiki/Funes_the_Memorious	api
Rigondi G		
De Moivre		
Smiles		
tsar Alexander II		
Credit Card		
Wayne, Gen. Mad Anthony		
Wilkinson		
William II Wilhelm Emperor	https://en.wikipedia.org/wiki/Wilhelm_II,_German_Emperor	api
Drebbel		
Fuller, Margaret		
Abel		
Polhem	https://en.wikipedia.org/wiki/Polhemus	api
Da Gama, Vasco 2	https://en.wikipedia.org/wiki/Vasco_da_Gama	api
Arnim A von		
Newman, Cardinal	https://en.wikipedia.org/wiki/John_Henry_Newman	api
Dalton J		
Condillac		
Somerville, Mary		
Librarian		
Sorby	https://en.wikipedia.org/wiki/Sorby	api
Interstate Commerce Act		
Thoreau, HD 2	https://en.wikipedia.org/wiki/Henry_David_Thoreau	api
Arab Optics to “My Fair Lady”		
Wesley Charles		
Anthracite Coal		
Rameau		
Weegee		
Epidemics		
Disability		
Morse, Samuel		
Wohler	https://en.wikipedia.org/wiki/Friedrich_W%C3%B6hler	api
Radio TV		
Canal		
Elgar		
Bassi AM	https://en.wikipedia.org/wiki/Laura_Bassi	api
Schwan E		
Bridgeman L		
Terry, Eli		
Marx		
Watson-Watt, Robert	https://en.wikipedia.org/wiki/Robert_Watson-Watt	api
Himmler		
Chippendale, Thos		
BBC		
D'Este L	https://en.wikipedia.org/wiki/Isabella_d%27Este	api
Painter		
Harvey, Wm 2	https://en.wikipedia.org/wiki/WrestleMania_2	api
Artillery Cannon		
Von Brucke, EW		
Will Rogers		
Spender, Stephen		
MacNiece L		
Von Gunzberg		
Necker		
Mozart WA		
Austen J		
Sherlock Holmes		
Zwingli	https://en.wikipedia.org/wiki/Huldrych_Zwingli	api
Bucer		
Fitzroy		
Ulam	https://en.wikipedia.org/wiki/Umag	api
Dohnanyi		
Smith J		
Walton		
Gore, Al VP		
Richardson, Samuel		
Dollars & cents	https://en.wikipedia.org/wiki/Amnesiac_(album)	api
Gully&Wilson		
Great Eastern 2	https://en.wikipedia.org/wiki/SS_Great_Eastern	api
Tiselius		
Huguenot Protestants		
Doppler, JC		
Osborn WH	https://en.wikipedia.org/wiki/Danger_triangle_of_the_face	api
Arbuthnot		
Blumenbach		
Fokker		
Braid		
Garibaldi		
Corvisart, J-N		
Nabokov		
Santayana	https://en.wikipedia.org/wiki/George_Santayana	api
Curie M		
Walpole R		
Russell, Henry		
Pullman, George		
Eads JB	https://en.wikipedia.org/wiki/Donkey_Kong_Jungle_Beat	api
Godwin		
photocopier		
Papen von		
Bedson		
Schleiden	https://en.wikipedia.org/wiki/Matthias_Jakob_Schleiden	api
Post Card to Raincoat		
Scott, Sir Walter		
Geissler		
Paterson W		
pathological anatomy		
Cotta JF		
Brandes G	https://en.wikipedia.org/wiki/Georg_Brandes	api
Hardy, T Masterman		
Whitman, Walt	https://en.wikipedia.org/wiki/Walt_Whitman	api
Nicholas of Cusa		
Doubleday, Frank		
Mexican Revolution		
Le Notre	https://en.wikipedia.org/wiki/Andr%C3%A9_Le_N%C3%B4tre	api
Busoni F	https://en.wikipedia.org/wiki/Ferruccio_Busoni	api
Wren	https://en.wikipedia.org/wiki/Rens_(name)	api
Porta, Giambattista della	https://en.wikipedia.org/wiki/Giambattista_della_Porta	api
Blanchard, Thomas		
Humboldt A von		
nuclear reactor	https://en.wikipedia.org/wiki/Nuclear_reaction	api
Berlin, Irving		
Bartok, B		
Witelo		
Zoology		
De Beauvoir S		
Poptart		
Kirkup		
ben Gershom		
Signorelli	https://en.wikipedia.org/wiki/Signorelli	api
Textiles		
Economic cutback		
Engineer		
Argelander		
Kelvin		
Chagall, Marc		
Huyghens, Constantijn Sr		
Zworykin	https://en.wikipedia.org/wiki/Vladimir_K._Zworykin	api
Klatte	https://en.wikipedia.org/wiki/Klass	api
Kennedy JF		
Esmarch	https://en.wikipedia.org/wiki/Esmarch_bandage	api
1964 New York Fair		
Rousseau	https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau	api
Saccharimeter	https://en.wikipedia.org/wiki/Saccharimeter	api
Roy, William		
Hopkins, G Manley	https://en.wikipedia.org/wiki/Gerard_Manley_Hopkins	api
Bonpland, AJA		
Electricity		
St Dominic		
Rhetoric / Oratory		
Constant, Benjamin		
Hare, Robert		
Wade Sir TF		
Mucha AM	https://en.wikipedia.org/wiki/Alphonse_Mucha	api
Sugar		
Voltaire 2		
Magendie, F		
Monro		
Herzl, T		
De Caylus, ACP		
Art		
Alchemy		
Isabella Queen of Spain 2		
Nanocomputing		
Adams, William		
Hindley	https://en.wikipedia.org/wiki/Moors_murders	api
Sun Yat Sen		
Photocopy		
Whewell		
Quetelet		
Graunt		
Lalande J		
Burr, Aaron		
Louis XVI		
Camoens		
Lamb, Chls		
Mill JS	https://en.wikipedia.org/wiki/John_Stuart_Mill	api
Law		
USSR Soviet Union		
Martins de Roriz		
Charcot		
Priessnitz		
Gainsborough		
Haussmann	https://en.wikipedia.org/wiki/Haussmann%27s_renovation_of_Paris	api
Transcendentalists	https://en.wikipedia.org/wiki/Transcendentalism	api
Stensen N		
Lenard	https://en.wikipedia.org/wiki/Leonard	api
Powers		
Nixon RM	https://en.wikipedia.org/wiki/Nonsteroidal_anti-inflammatory_drug	api
Chagall		
Descartes 2	https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes	api
Frauenhofer, J von		
Baker, Josephine		
Nipkow	https://en.wikipedia.org/wiki/Japan	api
Allston		
Rillieux, N	https://en.wikipedia.org/wiki/Rillieux-la-Pape	api
1855 Paris Exposition		
Von Papen		
Stowe, H Beecher		
Kossuth		
Education		
Russian Empire		
Artisan		
Berliner		
Donkin		
Lind J		
Mass Transit		
Dryden		
Revolver		
Pistrucci		
Snell		
Liston		
money laundering		
razor blade		
Average Person	https://en.wikipedia.org/wiki/Pipes_of_Peace	api
Huyghens, Christiaan		
Romano, Giulio	https://en.wikipedia.org/wiki/Giulio_Romano	api
Berlioz		
Projects		
Blumenbach, JF		
Evelyn, John		
Verlaine		
FitzGerald, GF		
Lever, WH, Baron Leverhulme		
Ross, George		
Trent Council of	https://en.wikipedia.org/wiki/Council_of_Trent	api
Flanders wool	https://en.wikipedia.org/wiki/Wool	api
Anson		
Business		
Mellon WA		
Bohr, Niels		
Ponce de Leon		
Field		
Custer, G		
Vespucci		
Al-Farghani		
Trotsky	https://en.wikipedia.org/wiki/Leon_Trotsky	api
Carter Elizabeth		
Hunter W	https://en.wikipedia.org/wiki/Howard_W._Hunter	api
United Fruit		
Plimsoll S		
Wallpaper to germ theory	https://en.wikipedia.org/wiki/Orbifold	api
Mexico		
Wilberforce Wm		
Forster G		
Naude	https://en.wikipedia.org/wiki/Nausea	api
Cody SF		
Multimedia	https://en.wikipedia.org/wiki/Multimedia	api
Bellamy		
Loddinges, George		
Colt 2	https://en.wikipedia.org/wiki/Colt%27s_Manufacturing_Company	api
Hoffmann ETA	https://en.wikipedia.org/wiki/E._T._A._Hoffmann	api
Morse J	https://en.wikipedia.org/wiki/Morse_code	api
Spencer H	https://en.wikipedia.org/wiki/Charles_Spencer,_6th_Earl_Spencer	api
Barberini, Urbano Pope		
Monument		
Beauchamp, P		
Jackson J	https://en.wikipedia.org/wiki/J._J._Jackson_(media_personality)	api
Clausewitz, CPG von		
Forster G 2		
Schliermacher		
Boccaccio	https://en.wikipedia.org/wiki/Giovanni_Boccaccio	api
Shipley, J		
Fichte		
Signer	https://en.wikipedia.org/wiki/Fin_whale	api
Niccoli		
microscope		
Monge	https://en.wikipedia.org/wiki/Monk	api
Carver, GW		
Apian		
Bell AM		
Charles II 2	https://en.wikipedia.org/wiki/Charles_II_of_England	api
Pan Am		
Hewson		
Grimm		
D'Arblay		
Neumann, Balthazar	https://en.wikipedia.org/wiki/Balthazar_(given_name)	api
Northcliffe, Lord	https://en.wikipedia.org/wiki/Alfred_Harmsworth,_1st_Viscount_Northcliffe	api
Evolution		
Broussais		
Hess M	https://en.wikipedia.org/wiki/Rudolf_Hess	api
Riquet	https://en.wikipedia.org/wiki/Riquet	api
Miller, Philip		
Cochrane, Archibald		
Shelburne, Lord	https://en.wikipedia.org/wiki/William_Petty,_2nd_Earl_of_Shelburne	api
Woman		
Perkins	https://en.wikipedia.org/wiki/Perkins	api
Lawrence TE	https://en.wikipedia.org/wiki/T._E._Lawrence	api
Haushofer		
Feminist		
Turgenev	https://en.wikipedia.org/wiki/Ivan_Turgenev	api
Niepce		
Petrie, Flinders		
Farr		
player piano		
Yeats WB		
Polier, JW		
Leopold II Belgium	https://en.wikipedia.org/wiki/Leopold_II_of_Belgium	api
Schonlein	https://en.wikipedia.org/wiki/Henoch%E2%80%93Sch%C3%B6nlein_purpura	api
D'Este, Isabella	https://en.wikipedia.org/wiki/Isabella_d%27Este	api
Victoria, Queen	https://en.wikipedia.org/wiki/Queen_Victoria	api
Hartlib		
Segal, Edith		
Carnap		
Haywood, Big Bill IWW		
McKay, Donald		
Lewis & Clark		
Barry, C Sir		
Nobel Prize		
incubator		
Fokker, A		
Griffith E	https://en.wikipedia.org/wiki/Peter_Griffith	api
Whistler		
Kingsford, Anna		
Ferdinand de Medici		
Stanford Sir C		
Hutton J		
Jay, John	https://en.wikipedia.org/wiki/John_Jay	api
Von Baeyer A		
Doolittle, James		
Quantum Physics		
Guericke	https://en.wikipedia.org/wiki/Otto_von_Guericke	api
cartography		
Lewis, Francis	https://en.wikipedia.org/wiki/Francis_Lewis	api
Clock / watch	https://en.wikipedia.org/wiki/Clock	api
Mauchly	https://en.wikipedia.org/wiki/John_Mauchly	api
Karman von		
Small, William		
MacDonald, Flora		
Torricelli, A		
O'Higgins	https://en.wikipedia.org/wiki/O%27Higgins_F.C.	api
Dreyfus, Alfred		
Plucker	https://en.wikipedia.org/wiki/Plucker	api
Nestle, Chls		
Wilkinson Mary		
Swiss		
Al Farghani		
Enfantin		
Bernhardt, Sarah		
Lindemann	https://en.wikipedia.org/wiki/Till_Lindemann	api
Fessenden, R		
Roebuck		
Fillmore M Pres		
nitroglycerine	https://en.wikipedia.org/wiki/Nitroglycerin	api
Mengs	https://en.wikipedia.org/wiki/Anton_Raphael_Mengs	api
China		
Carothers		
Conte		
Fermat		
Bulow von		
Rankine W		
Riot		
Wedgwood 2	https://en.wikipedia.org/wiki/Wedgwood	api
Herapath, William	https://en.wikipedia.org/wiki/William_Herapath_(chemist)	api
Rooney, Mickey	https://en.wikipedia.org/wiki/Mickey_Rooney	api
Psychic Society	https://en.wikipedia.org/wiki/Psychic	api
Humanitarian		
Holt, Alfred	https://en.wikipedia.org/wiki/Alfred_Holt	api
Von Bulow		
Denison, EB Sir		
Lippershey		
Gilbert W	https://en.wikipedia.org/wiki/W._S._Gilbert	api
Gully & Wilson		
Sweet	https://en.wikipedia.org/wiki/Street	api
Kettering, Charles		
Carre, Jean		
Maximilian of Bavaria		
Smith, John		
Lodge		
Plague / Black Death		
Nanometrology		
Hull AW		
Astronomy		
Branson, Richard		
Bramante, D		
Biot, J-B		
Communication Network		
Liquid Oxygen	https://en.wikipedia.org/wiki/Liquid_oxygen	api
Playfair, John		
Marshall, Alfred	https://en.wikipedia.org/wiki/Alfred_Marshall	api
Flaubert, G		
NIMBY		
Schechter, S		
Philip II of Spain 2	https://en.wikipedia.org/wiki/Philip_III_of_Spain	api
Kingsley C		
Frederick III Saxony		
Hardy T		
Ferdinand II Tuscany	https://en.wikipedia.org/wiki/Ferdinand_IV,_Grand_Duke_of_Tuscany	api
Selenium photoelectric		
Post Card to PopTart		
Verdi		
Lagrange		
Cailletet		
Swift		
Henry O		
Lost City of Z C4xtra	https://en.wikipedia.org/wiki/List_of_LGBT_writers	api
Renaissance Art		
Voet	https://en.wikipedia.org/wiki/Hoet	api
Gulf Stream		
Tordesillas, Treaty of	https://en.wikipedia.org/wiki/Treaty_of_Tordesillas	api
Pascal, Blaise		
Conrad		
Von Meck		
Chaucer		
Jodrell Bank		
Botany		
Huxley A		
Marsh OC	https://en.wikipedia.org/wiki/Occitan_language	api
Washington, Booker T		
Callas, Maria		
L'Epee, CM		
Underground Railroad		
Anaesthesia	https://en.wikipedia.org/wiki/General_anaesthesia	api
Antiquities		
Harvey, William	https://en.wikipedia.org/wiki/William_Harvey	api
V-2 missile	https://en.wikipedia.org/wiki/V-2_rocket	api
West, Benjamin	https://en.wikipedia.org/wiki/Benjamin_West	api
Chain		
Steamboat -ship SS	https://en.wikipedia.org/wiki/Byglandsfjorden	api
ACLU Am Civil Liberties Union		
Tyndale W	https://en.wikipedia.org/wiki/William_Tyndale	api
Sommeiller	https://en.wikipedia.org/wiki/Germain_Sommeiller	api
Sloane Sir H	https://en.wikipedia.org/wiki/Hans_Sloane	api
Tieck		
Buddhism	https://en.wikipedia.org/wiki/Buddhism	api
Washington College	https://en.wikipedia.org/wiki/Washington_College	api
Fizeau		
Fresnel, AJ		
Rheticus		
Quesnay	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Quesnay	api
Italy		
Dumas fils jr		
Rubens		
Tin Pan Alley		
Henri II		
Benny, J		
Mother Goose		
Cervantes Quixote	https://en.wikipedia.org/wiki/Don_Quixote	api
Planetarium		
Thayer, Sylvanus		
Marxism		
Scientist		
14th Century		
Hill Sir R		
Falcon		
Garibaldi 2		
Gas Mask / Warfare	https://en.wikipedia.org/wiki/Gas_mask	api
1867 Paris Expo Universelle		
Lopokova	https://en.wikipedia.org/wiki/Lydia_Lopokova	api
Vivisection		
Post-scarcity		
Muller, JP		
Whiston W		
Irish		
De Morveau, G		
Georgiana Spencer, Duchess 2	https://en.wikipedia.org/wiki/Georgiana_Cavendish,_Duchess_of_Devonshire	api
Azzolino		
Barrow, I		
Gogol, NV		
Starvation		
Temperature scale	https://en.wikipedia.org/wiki/Scale_of_temperature	api
Sunlight soap		
Caruso		
Henry Wickham		
Gamble, John		
Sidney Sir P	https://en.wikipedia.org/wiki/Philip_Sidney	api
Von Naegeli		
Louis P		
Combe G&A	https://en.wikipedia.org/wiki/Robert_Forbes_Combe	api
Stanley Sir HM	https://en.wikipedia.org/wiki/Henry_Morton_Stanley	api
petroleum		
Van Buren, Pres		
Hughes, DE		
Gozzi, Carlo	https://en.wikipedia.org/wiki/Carlo_Gozzi	api
Venturi		
Arab medicine to Ben Jonson		
Belgium		
Dewey, John		
Masaccio	https://en.wikipedia.org/wiki/Masaccio	api
Gilchrist P	https://en.wikipedia.org/wiki/Keir_Gilchrist	api
Arnold M		
Millardet, PMA		
Burke, James		
Maderno C		
Bouchon		
Hauy V		
Kinglake		
UCSD		
Haeckel 2	https://en.wikipedia.org/wiki/Ernst_Haeckel	api
Sodium	https://en.wikipedia.org/wiki/Sodium	api
Berzelius 2	https://en.wikipedia.org/wiki/J%C3%B6ns_Jacob_Berzelius	api
Hart R/Capone V		
Wilde O		
Cosway, Maria	https://en.wikipedia.org/wiki/Maria_Cosway	api
Dr. Who		
Weber, Max		
Medici family		
Chest-Tapping		
Panizzi	https://en.wikipedia.org/wiki/Anthony_Panizzi	api
Milne, AA 2		
Damascus Steel		
Frost R	https://en.wikipedia.org/wiki/R._D._Wingfield	api
Spreckles		
Olbers		
Bizet		
Adolf Hitler 2		
Eiffel		
Artefact		
Vierordt	https://en.wikipedia.org/wiki/Vierordt%27s_law	api
Long, Crawford	https://en.wikipedia.org/wiki/Crawford_Long	api
Portugal		
Gilbert WS		
Gorrie, John		
Stethoscope		
Homer Iliad	https://en.wikipedia.org/wiki/Iliad	api
Fechner GT	https://en.wikipedia.org/wiki/Eric_Walter_Elst	api
Third World		
Freiberg, Dietrich von		
Von Stroheim		
Dee Bridge disaster	https://en.wikipedia.org/wiki/Dee_Bridge_disaster	api
Von Karman		
Armansperg		
Eisenstein, Ira	https://en.wikipedia.org/wiki/Ira_Eisenstein	api
Dirac		
Thornton, Matthew	https://en.wikipedia.org/wiki/Matthew_Thornton	api
Grant, Anne		
Liebault, A-A		
Arnim B von		
Scott, Dred	https://en.wikipedia.org/wiki/Dred_Scott	api
Gerry, Elbridge	https://en.wikipedia.org/wiki/Elbridge_Gerry	api
Buchanan, James Pres		
Stirrup Saddle		
Kress, W		
Carter, Pres J		
Direct Current  DC	https://en.wikipedia.org/wiki/Direct_current	api
Heisenberg	https://en.wikipedia.org/wiki/Werner_Heisenberg	api
Henley WE	https://en.wikipedia.org/wiki/Georgie_Henley	api
Meade, Margaret		
Dali		
Buridan		
Salt		
Kress		
Temperance Movement		
Arnold, Joseph	https://en.wikipedia.org/wiki/Joseph_Arnold	api
Steinheil	https://en.wikipedia.org/wiki/Marguerite_Steinheil	api
Nanotoxicology		
Drebbel, C		
Lind, Jenny		
Baden-Powell Sir RSS		
Condillac, EB de		
Dunant, J-H		
Cabral, PA		
Lonnrot		
Hensen		
Holt Tractor		
Doppler		
Stravinsky 2	https://en.wikipedia.org/wiki/Yekaterina_Stravinsky	api
Weill K		
Boas, Franz		
Gillette 2	https://en.wikipedia.org/wiki/Gillette	api
Louvois		
Henry VIII		
Snow J		
Eijkmann	https://en.wikipedia.org/wiki/Adolf_Eichmann	api
Goldsmith	https://en.wikipedia.org/wiki/Goldsmith	api
Event		
Brunelleschi		
Humperdinck		
Cezanne		
Capodistria		
Penzias&Wilson		
Pugin		
Malraux	https://en.wikipedia.org/wiki/Andr%C3%A9_Malraux	api
East India Co		
Space Shuttle		
Macchiavelli		
Jefferson, Thomas		
The Knowledge Web		
Bessel		
Nureyev	https://en.wikipedia.org/wiki/Rudolf_Nureyev	api
Grew	https://en.wikipedia.org/wiki/Grew	api
Exposition Paris 1900		
Haukesbee		
Ritter		
Spallanzani		
Dalton, John		
Comte		
Euler		
CBS Columbia Broadcasting		
Semaphore		
phosphoric ore	https://en.wikipedia.org/wiki/Phosphoric_acid	api
Smith, J Lawrence		
Bouchon, B		
Jackson CT		
Connections 4.6	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Bononcini		
Cerf V		
Jones. John Paul	https://en.wikipedia.org/wiki/John_Paul_Jones	api
Watson JB	https://en.wikipedia.org/wiki/Child_development	api
Arab Astronomy to Harvard		
Stromeyer	https://en.wikipedia.org/wiki/Friedrich_Stromeyer	api
Colbert, J-B		
Bullock, George		
2001		
Eisenstein, Sergei		
Regiomontanus	https://en.wikipedia.org/wiki/Regiomontanus	api
Wedgwood, Josiah		
Electrophoresis		
Rasputin		
South Sea Company	https://en.wikipedia.org/wiki/South_Sea_Company	api
Continental Drift / Pangea		
De Beauvoir, Simone		
Sontag, Susan		
Bronte, Emily		
Folsom, Charles		
Florey		
Soda Water		
Astrophysics		
Perelman SJ	https://en.wikipedia.org/wiki/S._J._Perelman	api
Winthrop, John		
Borelli, G		
Waterhouse, Benjamin		
Talmud, B		
Toscanelli		
Feynman diagram		
Sir Robert Alexander		
Velcro		
De Forest	https://en.wikipedia.org/wiki/DeForest_Kelley	api
Dreiser T		
Mongol		
Fawkes, Guy	https://en.wikipedia.org/wiki/Guy_Fawkes	api
Le Roy E		
Hargreaves	https://en.wikipedia.org/wiki/Hargreaves	api
Fuchs, E		
Hooper, William	https://en.wikipedia.org/wiki/William_Hooper	api
Ferdinand II Tuscany 2	https://en.wikipedia.org/wiki/Ferdinando_II_de%27_Medici,_Grand_Duke_of_Tuscany	api
Hoffmann, ETA 2	https://en.wikipedia.org/wiki/E._T._A._Hoffmann	api
Debussy, Claude		
Chu, Steven		
Fichte, JG		
Bopp		
Hart, John		
Clean-up techniques		
Dickens 2		
War of 1812	https://en.wikipedia.org/wiki/War_of_1912	api
Cochrane A		
Wieck F		
Argand		
Klaproth	https://en.wikipedia.org/wiki/Klaproth	api
Kirchhoff	https://en.wikipedia.org/wiki/Gustav_Kirchhoff	api
Protestant		
Lowe		
Forster JR		
Sibelius	https://en.wikipedia.org/wiki/Jean_Sibelius	api
Botticelli		
Monitor		
Boerhaave		
Zangwill	https://en.wikipedia.org/wiki/Zangwill	api
Maria Bochkareva		
Delacroix		
Carroll, Lewis		
Oxford/Cambridge		
Bacon F		
Bodley T	https://en.wikipedia.org/wiki/The_Bodley_Head	api
Magnol	https://en.wikipedia.org/wiki/Magnolia	api
Laennec, TRC		
McCallum	https://en.wikipedia.org/wiki/David_McCallum	api
Nernst	https://en.wikipedia.org/wiki/Walther_Nernst	api
Jazz		
Cullen		
kwebarchive		
Holmes OW Sr	https://en.wikipedia.org/wiki/Oliver_Wendell_Holmes_Jr.	api
Playfair J		
Wirt	https://en.wikipedia.org/wiki/Wirth	api
Mahler		
Space Telescope		
Neilson		
Scriabin	https://en.wikipedia.org/wiki/Alexander_Scriabin	api
Challis		
Vitruvius	https://en.wikipedia.org/wiki/Vitruvius	api
Elgar, E Sir		
Stoker, Bram	https://en.wikipedia.org/wiki/Bram_Stoker	api
Fermi		
Montefeltro F di	https://en.wikipedia.org/wiki/Guidobaldo_da_Montefeltro	api
Ancient		
White Mrs E		
Cruciger		
Dupuytren, G		
Musschenbroek S		
Vanbrugh, John	https://en.wikipedia.org/wiki/John_Vanbrugh	api
Sondheim S	https://en.wikipedia.org/wiki/Stephen_Sondheim	api
Byron, GG Lord		
Billroth, CAT		
Sickert, W		
Bonnet		
Stone		
Birkbeck, George		
Richardson, Benjamin 		
Perrault, Charles	https://en.wikipedia.org/wiki/Charles_Perrault	api
Varley, Cromwell		
Dupont IE Co.	https://en.wikipedia.org/wiki/Antoine_Dupont	api
Mercator	https://en.wikipedia.org/wiki/Mercator_projection	api
Weber EH		
Ball		
Fitzgerald, Ella	https://en.wikipedia.org/wiki/Ella_Fitzgerald	api
Royal Society FRS	https://en.wikipedia.org/wiki/Fellow_of_the_Royal_Society	api
Vanderlyn, J		
Brower, D		
Smuts	https://en.wikipedia.org/wiki/Smits	api
Physical Anthropology	https://en.wikipedia.org/wiki/Biological_anthropology	api
Gothic Revival	https://en.wikipedia.org/wiki/Gothic_Revival_architecture	api
Oersted		
Motorcycle	https://en.wikipedia.org/wiki/Motorcycle	api
Attila the Hun		
Saladin		
carbolic acid / phenol	https://en.wikipedia.org/wiki/Carbolic_soap	api
Longfellow	https://en.wikipedia.org/wiki/Henry_Wadsworth_Longfellow	api
Wilberforce, Samuel		
Morrow		
Dreiser, Theodore 2	https://en.wikipedia.org/wiki/Theodore_Dreiser	api
Mallet	https://en.wikipedia.org/wiki/Malley	api
Knox, Gen H	https://en.wikipedia.org/wiki/Alexander_Knox	api
Fizeau, AHL		
Rheticus, GJ		
Pinchot, G		
Wilkes, John		
Broussais, FJV		
Hitchcock, A		
Sidney, Sylvia		
Manson Family		
Bramante		
hwgtn		
Grove Sir G		
Government regulations rise		
Whitworth		
Roberts, Richard		
Adams, John 2	https://en.wikipedia.org/wiki/John_Adams	api
Lacepede		
Pinturicchio		
Stein, Gertrude	https://en.wikipedia.org/wiki/Gertrude_Stein	api
Chadwick, E		
Browning, R 2		
Morris, William		
Gough		
Editor		
Erie Canal		
aspirin		
Gerard of Cremona	https://en.wikipedia.org/wiki/Gerard_of_Cremona	api
Poe		
Connections 4.5	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Aubrey		
golf		
Gibbon	https://en.wikipedia.org/wiki/Ribbon	api
Wilkins, John		
Morton, Jelly Roll		
Vaccination 2	https://en.wikipedia.org/wiki/Vaccination	api
Froebel, Julius		
Veronese		
Bichat, X		
Camper, Peter		
Bartlett, Josiah		
Conant, James B		
Panama Canal		
Ten-based Logarithms		
Blue Funnel Line		
Ramsay Sir W	https://en.wikipedia.org/wiki/William_Ramsay	api
Environmentalism		
Plancius		
Richardson Sir R	https://en.wikipedia.org/wiki/Ralph_Richardson	api
Ockham William of	https://en.wikipedia.org/wiki/William_of_Ockham	api
Fontenelle		
Hudson H		
Elder & Woodruff		
Buontalenti		
Gay		
Parry Sir H		
Ignaz von Born	https://en.wikipedia.org/wiki/Ignaz_von_Born	api
Zeppelin, Ferdinand von		
Weber WE	https://en.wikipedia.org/wiki/Marmion_(poem)	api
Nicol	https://en.wikipedia.org/wiki/Nico	api
Holmes, Oliver Wendell 2	https://en.wikipedia.org/wiki/Oliver_Wendell_Holmes_Sr.	api
Ticknor G	https://en.wikipedia.org/wiki/George_Ticknor	api
Sadler J		
Zimmermann Cafe	https://en.wikipedia.org/wiki/Caf%C3%A9_Zimmermann	api
Lovecraft, HP		
Bright		
Saint-Simon		
Zombies		
Miner's Safety Lamp	https://en.wikipedia.org/wiki/Davy_lamp	api
Dodson, James		
Reynolds O	https://en.wikipedia.org/wiki/John_Reynolds_(musician)	api
Bernoulli D		
Wise, Stephen S		
Maps and Geo-displays	https://en.wikipedia.org/wiki/Google_Maps	api
Pike Z	https://en.wikipedia.org/wiki/Pike_Place_Market	api
Pollaiuolo		
City Beautiful / Garden City		
Chess		
Beckford		
Wesley, John	https://en.wikipedia.org/wiki/John_Wesley	api
Egypt		
de Las Casas, B		
Pompadour, Mde de		
Swinton ED		
Cody, Buffalo Bill		
Garstin, William		
Liszt		
Clerk, John		
Fertiliser		
Adams JQ 2	https://en.wikipedia.org/wiki/John_Quincy_Adams	api
Kew Gardens		
Fox, W	https://en.wikipedia.org/wiki/Sidney_W._Fox	api
Borromini		
Spengler	https://en.wikipedia.org/wiki/Spangler	api
Taft, Pres Wm H		
Dickens, Chls		
naturalism	https://en.wikipedia.org/wiki/Natural_history	api
Rodin		
